регион,район,город,тип,население,широта,долгота,расстояние
Ростовская область,Красносулинский,Чернецов,х,413,48.1125,40.4733333333333,80
Ростовская область,Мясниковский,Щедрый,п,172,47.3266666666667,39.3580555555556,46
Ростовская область,Аксайский,Янтарный,п,1495,47.2883333333333,39.8261111111111,24
Ростовская область,Город Ростов-на-Дону,Ростов-на-Дону,г,1125299,47.2225,39.7186111111111,33
Ростовская область,Зерноградский,Дубки,п,384,46.8641666666667,40.3069444444444,75
Ростовская область,Белокалитвинский,Мечетный,х,204,48.0638888888889,40.6375,82
Краснодарский край,Кущёвский район,Семеновка,х,154,46.6655555555556,39.7308333333333,93
Ростовская область,Каменский,Среднеговейный,х,95,48.2527777777778,40.3208333333333,89
Ростовская область,Красносулинский,Колонка,п,50,48.0975,40.3519444444444,74
Ростовская область,Азовский,Большевик,х,25,46.8386111111111,39.5852777777778,77
Ростовская область,Азовский,Ельбузд,х,407,46.8672222222222,39.6861111111111,71
Ростовская область,Азовский,Степнянский,х,298,46.8141666666667,39.6777777777778,77
Ростовская область,Белокалитвинский,Синегорский,п,6274,48.0102777777778,40.8347222222222,89
Ростовская область,Азовский,Павло-Очаково,х,310,47.0230555555556,39.0786111111111,82
Ростовская область,Каменский,Нижнеясиновский,х,273,48.2605555555556,40.5730555555556,98
Ростовская область,Азовский,Новомирский,п,1388,46.8269444444444,39.4138888888889,83
Ростовская область,Кагальницкий,Светлый Яр,п,237,46.8047222222222,40.1461111111111,78
Ростовская область,Азовский,Узяк,х,188,47.1186111111111,39.3363888888889,61
Ростовская область,Красносулинский,Платово,х,1617,48.0638888888889,39.9130555555556,63
Ростовская область,Родионово-Несветайский,Чистополье,с,180,47.5211111111111,39.4383333333333,36
Ростовская область,Зерноградский,Булочкин,х,226,47.0258333333333,40.5197222222222,68
Ростовская область,Аксайский,Рыбацкий,х,814,47.2338888888889,40.0222222222222,29
Ростовская область,Зерноградский,Пишванов,х,461,46.7897222222222,40.6111111111111,94
Ростовская область,Красносулинский,Розы Люксембург,х,12,48.0230555555556,39.7880555555556,59
Ростовская область,Красносулинский,Правда,х,19,47.8872222222222,40.5047222222222,61
Ростовская область,Азовский,Городище,х,300,47.16,39.5052777777778,48
Ростовская область,Мясниковский,Большие Салы,с,4236,47.3872222222222,39.6858333333333,21
Ростовская область,Каменский,Березка,х,80,48.1405555555556,40.0047222222222,72
